stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5376,3055,SB ELDRIDGE AVE AT KEESLING ST,,48.760841,-122.50243,1,,,,,0
5377,3054,SB ELDRIDGE AVE AT LAFAYETTE ST,,48.761353,-122.50423,1,,,,,0
5380,2284,NB MARINE DR AT W ILLINOIS ST,,48.767662,-122.51823,1,,,,,0
5381,2209,NB BENNETT DR AT MARINE DR,,48.769028,-122.5201,1,,,,,0
5382,3167,NB BENNETT DR AT CEDARWOOD AVE,,48.771103,-122.52008,1,,,,,0
5383,2210,NB BENNETT DR AT 3100 BLOCK,,48.77272,-122.52007,1,,,,,0
5385,2603,EB AIRPORT DR AT WILLIAMSON WAY,,48.781086,-122.53223,1,,,,,0
5388,2378,EB AIRPORT DR AT CANTERBURY LN,,48.785923,-122.52136,1,,,,,0
5396,3135,NB ELDRIDGE AVE AT LAFAYETTE ST,,48.76144,-122.5041,1,,,,,0
5397,3134,NB ELDRIDGE AVE AT KEESLING ST,,48.760925,-122.50223,1,,,,,0
5398,2205,NB ELDRIDGE AVE AT JAEGER ST,,48.760006,-122.49894,1,,,,,0
5399,3133,NB ELDRIDGE AVE AT HENRY ST,,48.759331,-122.49667,1,,,,,0
5400,3132,NB ELDRIDGE AVE AT WILLIAMS ST,,48.758511,-122.49388,1,,,,,0
5402,2181,NB HOLLY ST AT J ST,,48.757168,-122.49039,1,,,,,0
5403,2182,NB W HOLLY ST AT H ST,,48.756187,-122.48888,1,,,,,0
5404,2183,NB W HOLLY ST AT D ST,,48.754421,-122.48616,1,,,,,0
5405,2184,NB W HOLLY ST AT CENTRAL AVE,,48.752758,-122.48355,1,,,,,0
5406,3130,WB W CHAMPION ST AT PROSPECT ST,,48.751961,-122.48132,1,,,,,0
5407,2547,SB MACKENZIE RD AT LUMMI VIEW DR,,48.731689,-122.66248,1,,,,,0
5408,2546,SB MACKENZIE RD AT MORNING STAR DR,,48.734112,-122.6647,1,,,,,0
5410,2463,NB HAXTON WAY AT RUTH RD,,48.735123,-122.67217,1,,,,,0
5411,2464,NB HAXTON WAY AT MACKENZIE RD,,48.738747,-122.67032,1,,,,,0
5412,2544,SB MACKENZIE RD AT W EAGLE AVE,,48.737732,-122.67045,1,,,,,0
5413,2545,SB MACKENZIE RD AT FINKBONNER RD,,48.735687,-122.668,1,,,,,0
5414,3317,NB HAXTON WAY AT SOUTHGATE RD,,48.743477,-122.66647,1,,,,,0
5415,2457,SB HAXTON WAY AT SOUTHGATE RD,,48.743004,-122.66707,1,,,,,0
5416,3318,NB HAXTON WAY AT SMOKEHOUSE RD,,48.747116,-122.66348,1,,,,,0
5417,2456,SB HAXTON WAY AT SMOKEHOUSE RD,,48.746964,-122.6638,1,,,,,0
5418,3319,NB HAXTON WAY AT BALCH RD,,48.750725,-122.66045,1,,,,,0
5419,2455,SB HAXTON WAY AT BALCH RD,,48.75074,-122.66066,1,,,,,0
5420,3320,NB HAXTON WAY AT SUNSET WAY,,48.754105,-122.65766,1,,,,,0
5421,2454,SB HAXTON WAY AT SUNSET WAY,,48.753723,-122.65817,1,,,,,0
5422,3321,NB HAXTON WAY AT CAGEY RD,,48.758045,-122.65444,1,,,,,0
5423,2453,SB HAXTON WAY AT CAGEY RD,,48.757339,-122.65519,1,,,,,0
5424,3322,NB HAXTON WAY AT BOYNTON RD,,48.769005,-122.64629,1,,,,,0
5425,8971,SB HAXTON WAY AT BOYNTON RD,,48.768402,-122.647,1,,,,,0
5426,3323,NB HAXTON WAY AT HARNDEN RD,,48.77663,-122.64393,1,,,,,0
5427,2452,SB HAXTON WAY AT HARNDEN RD,,48.775913,-122.64417,1,,,,,0
5428,3324,EB KWINA RD AT HAXTON WAY,,48.793667,-122.63323,1,,,,,0
5429,2451,WB KWINA RD AT HAXTON,,48.793877,-122.6334,1,,,,,0
5432,2542,WB KWINA RD AT HEALTH SERVICES,,48.793915,-122.62093,1,,,,,0
5433,3327,EB KWINA RD AT HEATH SERVICES,,48.79377,-122.62088,1,,,,,0
5434,2541,WB KWINA RD AT 2608,,48.793903,-122.61736,1,,,,,0
5435,3328,EB KWINA RD AT 2608,,48.79377,-122.61737,1,,,,,0
5436,3329,EB KWINA RD AT NW INDIAN COLLEGE,,48.793785,-122.61465,1,,,,,0
5437,2447,WB KWINA RD AT NW INDIAN COLLEGE,,48.793911,-122.61468,1,,,,,0
5438,2446,EB MARINE DR AT RURAL AVE,,48.790291,-122.58106,1,,,,,0
5439,2439,WB MARINE DR AT BANCROFT RD,,48.783302,-122.55635,1,,,,,0
5440,3333,EB MARINE DR AT BANCROFT RD,,48.783226,-122.5556,1,,,,,0
5441,3332,EB MARINE DR AT GRIFFITH AVE,,48.783108,-122.56049,1,,,,,0
5442,2440,WB MARINE DR AT GRIFFITH AVE,,48.78323,-122.56092,1,,,,,0
5443,3331,EB MARINE DR AT JONES LN,,48.783009,-122.56561,1,,,,,0
5444,2441,WB MARINE DR AT JONES LN,,48.783119,-122.56583,1,,,,,0
5447,2472,EB MARINE DR AB WYNN RD,,48.783291,-122.55159,1,,,,,0
5448,2540,WB MARINE DR AT WYNN RD,,48.783409,-122.55147,1,,,,,0
5449,3334,SB MARINE DR AT OLD MARINE DR,,48.781021,-122.54253,1,,,,,0
5450,2437,NB MARINE DR AT OLD MARINE DR,,48.78125,-122.54275,1,,,,,0
5452,3249,EB W AXTON RD AT AXTON CT,,48.848034,-122.56852,1,,,,,0
5453,2250,WB W AXTON RD AT AXTON CT,,48.848179,-122.56721,1,,,,,0
5454,3250,EB AXTON RD AT DEER CREEK DR,,48.846996,-122.55404,1,,,,,0
5455,2249,WB W AXTON RD AT DEER CREEK DR,,48.846817,-122.55488,1,,,,,0
5456,8982,EB W AXTON RD AT JUDY WAY,,48.847832,-122.54607,1,,,,,0
5457,8983,WB W AXTON RD AT APPLEGROVE LN,,48.847977,-122.54678,1,,,,,0
5458,3251,EB W AXTON RD AT NORTHWEST DR,,48.847805,-122.54166,1,,,,,0
5459,2248,WB W AXTON RD AT NORTHWEST DR,,48.84795,-122.54176,1,,,,,0
5460,3252,SB NORTHWEST DR AT LINGBLOOM RD,,48.841503,-122.54099,1,,,,,0
5461,9952,NB NORTHWEST DR AT LINGBLOOM RD,,48.841644,-122.54083,1,,,,,0
5462,8981,SB NORTHWEST DR AT W 53 VISTA,,48.83614,-122.54092,1,,,,,0
5463,8894,NB NORTHWEST DR AT W 53 VISTA,,48.836235,-122.54077,1,,,,,0
5466,3254,SB NORTHWEST DR AT 5200 BLOCK,,48.829937,-122.53838,1,,,,,0
5467,2247,NB NORTHWEST DR AT 5200 BLOCK,,48.83009,-122.53825,1,,,,,0
5468,2310,SB NORTHWEST DR AT LARSON RD,,48.826199,-122.53549,1,,,,,0
5469,2246,NB NORTHWEST DR AT AT W LARSON RD,,48.826267,-122.53535,1,,,,,0
5470,3255,SB NORTHWEST DR AT SUNSET AVE,,48.822624,-122.53278,1,,,,,0
5471,9907,NB NORTHWEST DR AT SUNSET AVE,,48.822342,-122.53234,1,,,,,0
5472,9906,NB NORTHWEST DR AT WASCHKE RD,,48.819019,-122.52984,1,,,,,0
5473,3256,SB NORTHWEST DR AT WASCHKE RD,,48.819191,-122.53016,1,,,,,0
5474,3257,SB NORTHWEST DR AT SLATER RD,,48.816311,-122.528,1,,,,,0
5475,9957,NB NORTHWEST DR AT SLATER RD,,48.81678,-122.52811,1,,,,,0
5476,9111,NB NORTHWEST DR AT 4500 BLOCK,,48.805038,-122.51914,1,,,,,0
5477,2245,NB NORTHWEST DR AT TROUT LAKE DR,,48.802513,-122.51727,1,,,,,0
5478,3259,SB NORTHWEST DR AT LARRABEE RD,,48.796169,-122.5127,1,,,,,0
5479,4720,WB LABOUNTY DR AT MAIN ST,,48.844711,-122.57938,1,,,,,0
5480,2516,WB MAIN ST AT WASHINGTON ST,,48.848476,-122.60239,1,,,,,0
5481,2515,WB WASHINGTON ST AT HAMLIN AVE,,48.850231,-122.59837,1,,,,,0
5482,2514,WB WASHINGTON ST AT VISTA DR,,48.850723,-122.59598,1,,,,,0
5483,2527,SB VISTA DR AT SEAMOUNT DR,,48.855396,-122.59805,1,,,,,0
5484,2526,SB VISTA DR AT SUNRISE ST,,48.85817,-122.59968,1,,,,,0
5485,2525,SB VISTA DR AT VISTA MIDDLE SCHOOL,,48.860626,-122.60063,1,,,,,0
5487,2524,EB THORNTON ST AT SHANNON AVE,,48.862736,-122.60806,1,,,,,0
5488,2523,EB THORNTON ST AT EVERGREEN WAY,,48.862671,-122.61336,1,,,,,0
5489,2552,NB CHURCH RD AT N BAKERVIEW PARK DR,,48.861233,-122.61658,1,,,,,0
5495,4715,WB MAIN ST AT HENDRICKSON AVE,,48.848312,-122.60513,1,,,,,0
5496,9921,SB VISTA DR AT WASHINGTON ST,,48.850025,-122.59483,1,,,,,0
5497,4713,NB VISTA DR AT WASHINGTON ST,,48.850258,-122.59476,1,,,,,0
5498,7714,NB VISTA DR AT 4TH AVE,,48.849072,-122.59352,1,,,,,0
5499,9920,SB VISTA DR AT 4TH AVE,,48.848717,-122.59345,1,,,,,0
5500,3258,SB NORTHWEST DR AT 4500 BLOCK,,48.804268,-122.51884,1,,,,,0
5501,2317,SB NORTHWEST DR AT TROUT LAKE DR,,48.802174,-122.51724,1,,,,,0
5502,2244,NB NORTHWEST DR AT LARRABEE RD,,48.796509,-122.51272,1,,,,,0
5503,5528,WB H ST AT 11TH ST,,48.994087,-122.73691,1,,,,,0
5504,5529,WB H ST AT 9TH ST,,48.994087,-122.7393,1,,,,,0
5505,5530,WB H ST AT MITCHELL AVE,,48.994095,-122.74112,1,,,,,0
5506,5531,WB H ST AT 6TH ST,,48.994091,-122.74374,1,,,,,0
5507,9200,EB FRONT ST AT W FAIRGROUNDS,,48.939091,-122.47673,1,,,,,0
5508,2488,EB GROVER ST AT 3RD ST,,48.944637,-122.45039,1,,,,,0
5509,2489,EB GROVER ST AT 1ST ST,,48.945316,-122.44815,1,,,,,0
5510,2490,EB GROVER ST AT LAWRENCE ST,,48.945892,-122.44633,1,,,,,0
5511,2491,EB GROVER ST AT HAWLEY ST,,48.946659,-122.44372,1,,,,,0
5512,2492,EB GROVER ST AT DIVISION ST,,48.94759,-122.44063,1,,,,,0
5513,2493,EB GROVER ST AT TIERNEY ST,,48.949024,-122.43592,1,,,,,0
5514,2494,EB GROVER ST AT S GARDEN DR,,48.950203,-122.4319,1,,,,,0
5515,2495,NB VINUP RD AT BRADLEY RD,,48.952339,-122.42986,1,,,,,0
5516,2496,NB VINUP RD AT EDGEWATER LN,,48.956329,-122.42982,1,,,,,0
5517,2900,NB VINUP RD AT BRIDGEVIEW DR,,48.958477,-122.42979,1,,,,,0
5519,2902,WB AARON DR AT WILLOW ST,,48.962494,-122.43156,1,,,,,0
5520,2903,WB AARON DR AT LYNDEN MANOR,,48.962543,-122.43596,1,,,,,0
5521,2904,WB AARON DR AT BENDER RD,,48.962585,-122.44093,1,,,,,0
5522,2905,SB BENDER RD AT HEARTLAND DR,,48.961369,-122.44128,1,,,,,0
5523,2499,WB HOMESTEAD BLVD AT BENDER RD,,48.957939,-122.44206,1,,,,,0
5524,2500,WB HOMESTEAD BLVD AT TWIN SISTER CT,,48.960129,-122.44608,1,,,,,0
5526,2550,SB DEPOT RD AT W MABERRY DR,,48.958195,-122.45234,1,,,,,0
5527,8947,SB DEPOT RD AT SPRINGVIEW DR,,48.953793,-122.45235,1,,,,,0
5528,2551,SB DEPOT RD AT CEDAR DR,,48.952065,-122.45238,1,,,,,0
5529,2503,SB DEPOT RD AT S PARK ST,,48.949112,-122.45238,1,,,,,0
5531,2231,NB GUIDE MERIDIAN AT WISER LAKE RD,,48.907619,-122.48534,1,,,,,0
5532,8986,EB KOK RD AT S 19TH ST,,48.935226,-122.48217,1,,,,,0
5533,3238,WB KOK RD AT S 19TH ST,,48.935345,-122.48253,1,,,,,0
5534,9219,SB 19TH ST AT FRONT ST,,48.939995,-122.48108,1,,,,,0
5535,9201,EB FRONT ST AT 18TH ST,,48.939335,-122.47259,1,,,,,0
5536,9202,EB FRONT ST AT 15TH ST,,48.939533,-122.46559,1,,,,,0
5537,9203,EB FRONT ST AT BRITISH COLUMBIA AVE,,48.939831,-122.46247,1,,,,,0
5538,9204,EB FRONT ST AT 10TH ST,,48.941048,-122.45843,1,,,,,0
5539,9205,EB FRONT ST AT 9TH ST,,48.94146,-122.45718,1,,,,,0
5540,9206,EB FRONT ST AT 7TH ST,,48.941807,-122.45597,1,,,,,0
5544,9218,SB 19TH ST AT FOREST LN,,48.943974,-122.48099,1,,,,,0
5545,3239,SB MERIDIAN RD AT WISER LAKE RD,,48.906013,-122.48574,1,,,,,0
5546,3121,WB LAKEWAY DR AT ROLAND ST,,48.748287,-122.43084,1,,,,,0
5547,3122,WB LAKEWAY DR AT KENOYER DR,,48.747566,-122.43598,1,,,,,0
5548,2128,WB LAKEWAY DR AT CLEARBROOK DR,,48.747658,-122.43851,1,,,,,0
5549,3123,WB LAKEWAY DR AT BAYVIEW CEMETERY,,48.746445,-122.44143,1,,,,,0
5551,3125,WB LAKEWAY DR AT TOLEDO ST,,48.745533,-122.45127,1,,,,,0
5552,2129,WB LAKEWAY DR AT QUEEN ST,,48.745232,-122.45419,1,,,,,0
5553,8992,WB LAKEWAY DR AT PUGET ST,,48.745014,-122.45656,1,,,,,0
5554,3126,WB LAKEWAY DR AT ORLEANS ST,,48.745041,-122.45879,1,,,,,0
5556,3288,NB LINCOLN ST AT GLADSTONE ST,,48.749401,-122.46233,1,,,,,0
5557,3289,NB LINCOLN ST AT YORK ST,,48.750477,-122.4623,1,,,,,0
5558,1052,NB LINCOLN ST AT MEADOR AVE,,48.75243,-122.4623,1,,,,,0
5559,3290,SB JAMES ST AT MEADOR AVE,,48.753208,-122.46506,1,,,,,0
5560,1053,NB JAMES ST AT MEADOR AVE,,48.75312,-122.46492,1,,,,,0
5561,3292,WB YORK ST AT HUMBOLDT,,48.750671,-122.46732,1,,,,,0
5562,1064,EB YORK ST AT HUMBOLDT ST,,48.750587,-122.46712,1,,,,,0
5563,3293,WB YORK ST AT FRANKLIN ST,,48.75074,-122.47033,1,,,,,0
5564,2532,EB YORK ST AT FRANKLIN ST,,48.750599,-122.47069,1,,,,,0
5565,1051,SB LINCOLN ST AT YORK ST,,48.750664,-122.46249,1,,,,,0
5566,1050,SB LINCOLN ST AT GLADSTONE ST,,48.749207,-122.4625,1,,,,,0
5567,1049,SB LINCOLN ST AT POTTER ST,,48.746437,-122.46259,1,,,,,0
5570,3099,EB LAKEWAY DR AT PACIFIC ST,,48.744816,-122.45757,1,,,,,0
5571,3100,EB LAKEWAY DR AT RACINE,,48.745106,-122.45377,1,,,,,0
5572,3101,EB LAKEWAY DR AT TOLEDO ST,,48.745335,-122.45119,1,,,,,0
5573,3102,EB LAKEWAY DR AT VERONA ST,,48.745388,-122.44858,1,,,,,0
5574,2387,EB OLD LAKEWAY DR AT WOBURN ST,,48.743919,-122.4454,1,,,,,0
5575,2388,EB OLD LAKEWAY DR AT XENIA ST,,48.744087,-122.44357,1,,,,,0
5577,2124,EB LAKEWAY DR AT BAYVIEW CEMETERY,,48.747101,-122.4405,1,,,,,0
5578,3104,EB LAKEWAY DR AT CLEARBROOK DR,,48.747471,-122.43701,1,,,,,0
5579,3105,EB LAKEWAY DR AT KENOYER DR,,48.747334,-122.43408,1,,,,,0
5580,3106,EB LAKEWAY DR AT ROLAND ST,,48.747974,-122.43144,1,,,,,0
5581,3146,NB CORNWALL AVE AT YORK ST,,48.75309,-122.47498,1,,,,,0
5582,3147,NB CORNWALL AVE AT OHIO ST,,48.755436,-122.47495,1,,,,,0
5583,3148,NB CORNWALL AVE AT KENTUCKY ST,,48.758022,-122.47495,1,,,,,0
5584,2106,NB CORNWALL AVE AT CAROLINA ST,,48.759808,-122.47494,1,,,,,0
5586,2753,NB CORNWALL AVE AT BROADWAY ST,,48.766869,-122.47657,1,,,,,0
5587,3051,EB SUNSET DR AT W ILLINOIS ST,,48.76786,-122.47603,1,,,,,0
5588,2107,EB ALABAMA ST AT IRON ST,,48.762974,-122.46677,1,,,,,0
5590,3261,EB ALABAMA ST AT NEVEDA ST,,48.762959,-122.45869,1,,,,,0
5591,2108,EB ALABAMA ST AT RACINE ST,,48.762978,-122.453,1,,,,,0
5592,2109,EB ALABAMA ST AT TOLEDO ST,,48.762962,-122.45029,1,,,,,0
5593,8896,EB ALABAMA ST AT UNDINE ST,,48.76297,-122.44859,1,,,,,0
5595,3343,EB ALABAMA ST AT MICHIGAN ST,,48.762959,-122.4394,1,,,,,0
5596,3356,WB ALABAMA ST AT MICHIGAN ST,,48.763107,-122.43958,1,,,,,0
5599,3265,WB ALABAMA ST AT ST PAUL ST,,48.763111,-122.45137,1,,,,,0
5600,3266,WB ALABAMA ST AT QUEEN ST,,48.763123,-122.4544,1,,,,,0
5604,3270,WB ALABAMA ST AT HUMBOLDT ST,,48.763115,-122.46815,1,,,,,0
5606,2119,SB CORNWALL AVE AT KEARNEY ST,,48.759193,-122.4752,1,,,,,0
5607,2120,SB CORNWALL AVE AT NEW ST,,48.756233,-122.4752,1,,,,,0
5608,3049,SB CORNWALL AVE AT HALLECK ST,,48.754787,-122.47521,1,,,,,0
5609,3050,SB CORNWALL AVE AT FLORA ST,,48.753071,-122.47527,1,,,,,0
5619,2291,WB SPRING COULEE AT MAGRATH RD,,48.778812,-122.42029,1,,,,,0
5620,8980,NB MAGRATH AT E MCLEOD RD,,48.781918,-122.42082,1,,,,,0
5622,2278,WB E MCLEOD RD AT E SUNSET DR,,48.782303,-122.42885,1,,,,,0
5623,3052,NB ELLIS ST AT E SUNSET DR,,48.770061,-122.47206,1,,,,,0
5624,2301,EB SQUALICUM PKWY AT LEVIN LN,,48.772278,-122.47076,1,,,,,0
5625,2302,NB LEVIN LN AT SOUTH SQUALICUM PKWY,,48.772781,-122.46966,1,,,,,0
5626,2303,WILLOW RETIREMENT APTS,,48.774162,-122.46957,1,,,,,0
5627,2304,SB LEVIN LN SQUALICUM PKWY,,48.772964,-122.46966,1,,,,,0
5628,3150,WB SQUALICUM PKWY AT ELLIS ST,,48.772259,-122.47263,1,,,,,0
5630,3047,EB SQUALICUM PKWY AT ELLIS,,48.772057,-122.47301,1,,,,,0
5631,3048,SB ELLIS ST AT PLYMOUTH DR,,48.770737,-122.47227,1,,,,,0
5640,2835,SB WOBURN ST AT E CONNECTICUT ST,,48.765522,-122.44543,1,,,,,0
5642,9371,NB WOBURN ST AT E MARYLAND ST,,48.766708,-122.44522,1,,,,,0
5644,3262,NB WOBURN ST AT RIMLAND DR,,48.772888,-122.44519,1,,,,,0
5645,2621,WB BARKLEY BLVD AT WOBURN ST,,48.771172,-122.44633,1,,,,,0
5646,2622,WB BARKLEY BLVD AT ST PAUL ST,,48.771194,-122.45051,1,,,,,0
5647,2623,WB BARKLEY BLVD AT PACIFIC ST,,48.771221,-122.45516,1,,,,,0
5650,3350,EB E MCLEOD RD AT E SUNSET DR,,48.782146,-122.42809,1,,,,,0
5661,3297,SB SAMISH WAY AT LINCOLN ST,,48.730984,-122.46886,1,,,,,0
5662,3298,SB SAMISH WAY AT TAYLOR AVE,,48.724422,-122.47158,1,,,,,0
5663,1038,NB SAMISH WAY AT TAYLOR AVE,,48.724693,-122.47147,1,,,,,0
5664,3299,SB SAMISH WAY AT EVERGREEN MOTEL,,48.722286,-122.47085,1,,,,,0
5665,2409,NB SAMISH WAY AT EVERGREEN MOTEL,,48.722427,-122.47066,1,,,,,0
5666,2419,SB SAMISH WAY AT 36TH ST,,48.718834,-122.46967,1,,,,,0
5667,2015,NB SAMISH WAY AT LARRABEE AVE,,48.719349,-122.46965,1,,,,,0
5668,3300,SB SAMISH WAY AT DONOVAN AVE,,48.716961,-122.46903,1,,,,,0
5669,1035,NB SAMISH WAY AT DONOVAN AVE,,48.717106,-122.46889,1,,,,,0
5670,3301,SB SAMISH WAY AT LINDSAY AVE,,48.71394,-122.46797,1,,,,,0
5671,1034,NB SAMISH WAY AT LINDSAY AVE,,48.713863,-122.46779,1,,,,,0
5672,3302,SB SAMISH WAY AT CODY AVE,,48.71162,-122.46662,1,,,,,0
5673,2408,NB SAMISH WAY AT CODY AVE,,48.712112,-122.46684,1,,,,,0
5674,3303,SB SAMISH WAY AT 40TH ST,,48.709373,-122.46375,1,,,,,0
5675,2407,NB SAMISH WAY AT 40TH ST,,48.709538,-122.46367,1,,,,,0
5676,1031,EB SAMISH WAY AT COLLEGE ST,,48.707073,-122.45956,1,,,,,0
5677,2406,WB SAMISH WAY AT COLLEGE ST,,48.707294,-122.45983,1,,,,,0
5678,3304,EB SAMISH WAY AT W LAKE PADDEN,,48.706379,-122.45415,1,,,,,0
5679,1030,WB SAMISH WAY AT 46TH ST,,48.706562,-122.45707,1,,,,,0
5680,2405,WB SAMISH WAY AT W LAKE PADDEN,,48.706501,-122.45438,1,,,,,0
5681,2404,WB SAMISH WAY AT GOVERNOR RD,,48.706535,-122.4498,1,,,,,0
5682,3305,EB SAMISH WAY AT E LAKE PADDEN,,48.706436,-122.44771,1,,,,,0
5683,2403,WB SAMISH WAY AT E LAKE PADDEN,,48.706535,-122.44767,1,,,,,0
5686,2420,NB YEW ST AT CEDAR GROVE,,48.709099,-122.44383,1,,,,,0
5687,8975,SB YEW ST AT CEDAR GROVE,,48.709209,-122.44392,1,,,,,0
5688,2401,SB YEW ST AT TIMBERLAKE WAY,,48.707722,-122.44469,1,,,,,0
5689,2400,SB YEW ST AT TACOMA AVE,,48.715546,-122.44003,1,,,,,0
5690,2399,SB YEW ST AT KINGSMILL ST,,48.716911,-122.44061,1,,,,,0
5691,3309,NB YEW ST AT KGMI,,48.721851,-122.4437,1,,,,,0
5692,2398,SB YEW ST AT KGMI,,48.721825,-122.44389,1,,,,,0
5694,2422,NB YEW ST AT BENNETT RD,,48.725883,-122.44346,1,,,,,0
5695,2396,SB YEW ST AT 2300 BLOCK,,48.72501,-122.44383,1,,,,,0
5696,3311,NB YEW ST AT REVEILLE ST,,48.728348,-122.44304,1,,,,,0
5697,2423,SB YEW ST AT REVEILLE ST,,48.728287,-122.44324,1,,,,,0
5698,3312,NB YEW ST AT DEMOCRAT ST,,48.730183,-122.44269,1,,,,,0
5700,3313,NB YEW ST AT WOODBINE WAY,,48.733025,-122.44239,1,,,,,0
5701,2393,SB YEW ST AT WOODBINE WAY,,48.732918,-122.44261,1,,,,,0
5702,3314,NB YEW ST AT SAN JUAN BLVD,,48.735153,-122.44242,1,,,,,0
5703,2392,SB YEW ST AT SAN JUAN BLVD,,48.735161,-122.44263,1,,,,,0
5704,2391,SB YEW ST AT 900 BLOCK,,48.737335,-122.44244,1,,,,,0
5705,2424,NB YEW ST AT 900 BLOCK,,48.737362,-122.4426,1,,,,,0
5706,3315,NB YEW ST AT PRINCETON CT,,48.739807,-122.4426,1,,,,,0
5707,2390,SB YEW ST AT PRINCETON CT,,48.739742,-122.44238,1,,,,,0
5710,3344,EB ALABAMA ST AT CRESTLINE DR,,48.76292,-122.42834,1,,,,,0
5711,3345,EB ALABAMA ST AT FIR ST,,48.762936,-122.42402,1,,,,,0
5715,3296,SB LINCOLN ST AT E MAPLE ST,,48.737194,-122.46552,1,,,,,0
5717,2414,NB LINCOLN ST AT E MAPLE ST,,48.73727,-122.46518,1,,,,,0
5718,2415,NB LINCOLN ST AT MOBILE ESTATES S,,48.738705,-122.46469,1,,,,,0
5719,3295,SB LINCOLN ST AT MOBILE ESTATES S,,48.738956,-122.46496,1,,,,,0
5720,2416,NB LINCOLN ST AT MOBILE ESTATES N,,48.74173,-122.46332,1,,,,,0
5722,2214,NB SAMISH WAY AT BILL MCDONALD PKWY,,48.734177,-122.46969,1,,,,,0
5723,2055,NB SAMISH WAY AT CONSOLIDATION AVE,,48.73658,-122.46968,1,,,,,0
5724,2216,NB SAMISH WAY AT PASCO ST,,48.739017,-122.4697,1,,,,,0
5725,3087,NB E MAPLE ST AT EDWARDS ST,,48.740826,-122.47134,1,,,,,0
5726,3088,NB ELLIS ST AT WHATCOM ST,,48.74313,-122.47167,1,,,,,0
5727,3181,SB ELLIS ST AT E CHESTNUT ST,,48.742752,-122.47195,1,,,,,0
5728,2045,SB E MAGNOLIA ST AT HIGH ST,,48.747581,-122.47286,1,,,,,0
5729,3182,SB ELLIS ST AT E MAPLE ST,,48.741302,-122.47199,1,,,,,0
5730,3183,SB E MAPLE ST AT NEWELL ST,,48.740135,-122.47067,1,,,,,0
5732,2133,SB SAMISH WAY AT ABBOTT ST,,48.737312,-122.47005,1,,,,,0
5733,9744,EB BILL MCDONALD AT BUCHANAN TOWERS,,48.726345,-122.48677,1,,,,,0
5736,8182,SB BILL MCDONALD AT CAMPUS SERVICES,,48.727192,-122.4905,1,,,,,0
5737,3075,NB BILL MCDONALD AT CAMPUS SERVICES,,48.727673,-122.49015,1,,,,,0
5738,2083,WB BILL MCDONALD AT BUCHANAN TOWERS,,48.726551,-122.4869,1,,,,,0
5739,2103,NB 25TH ST AT BILL MCDONALD PKWY,,48.726261,-122.48518,1,,,,,0
5741,2057,EB BILL MCDONALD PKWY AT FERRY AVE,,48.729507,-122.4807,1,,,,,0
5742,3178,WB BILL MCDONALD PKWY AT FERRY AVE,,48.729687,-122.48087,1,,,,,0
5747,2061,WB FIELDING AVE AT 36TH ST,,48.730156,-122.47247,1,,,,,0
5748,2062,SB 32ND ST AT ADAMS AVE,,48.729126,-122.47556,1,,,,,0
5749,3073,NB 32ND ST AT ADAMS AVE,,48.728653,-122.47527,1,,,,,0
5750,2080,NB 32ND ST AT ROSEWOOD VILLAS,,48.726971,-122.4753,1,,,,,0
5751,2063,SB 32ND ST AT ROSEWOOD VILLA,,48.726723,-122.47553,1,,,,,0
5752,3170,SB 32ND ST AT TAYLOR AVE,,48.724937,-122.47552,1,,,,,0
5753,3072,NB 32ND ST AT TAYLOR AVE,,48.724823,-122.47529,1,,,,,0
5754,2079,NB 32ND ST AT COMMUNITY GARDEN,,48.721764,-122.47532,1,,,,,0
5755,2064,SB 32ND ST AT COMMUNITY GARDEN,,48.721638,-122.47557,1,,,,,0
5756,3071,NB 32ND ST AT MCKENZIE AVE,,48.719791,-122.4753,1,,,,,0
5757,2065,SB 32ND ST AT MCKENZIE AVE,,48.718941,-122.47552,1,,,,,0
5758,3070,NB 32ND ST AT DONOVAN AVE,,48.717682,-122.47533,1,,,,,0
5760,2074,EB DONOVAN AVE AT 21ST ST,,48.717587,-122.48996,1,,,,,0
5761,3189,SB 21ST ST AT HARRIS AVE,,48.719913,-122.49046,1,,,,,0
5762,3185,SB 21ST ST AT KNOX AVE,,48.722725,-122.49052,1,,,,,0
5763,3184,SB 21ST ST AT TAYLOR AVE,,48.725197,-122.49048,1,,,,,0
5764,2102,EB DOUGLAS AVE AT 25TH ST,,48.723801,-122.48576,1,,,,,0
5765,2101,NB 24TH ST AT KNOX AVE,,48.722851,-122.48611,1,,,,,0
5766,3192,NB 24TH ST AT MILL AVE,,48.720959,-122.48611,1,,,,,0
5767,3191,NB 24TH ST AT MCKENZIE AVE,,48.719563,-122.48615,1,,,,,0
5768,2067,WB OLD FAIRHAVEN PKWY AT 24TH ST,,48.715069,-122.48694,1,,,,,0
5769,2068,WB OLD FAIRHAVEN PKWY AT 22ND ST,,48.716011,-122.49004,1,,,,,0
5770,2069,WB OLD FAIRHAVEN PKWY AT 20TH ST,,48.715988,-122.49292,1,,,,,0
5771,2070,WB OLD FAIRHAVEN PKWY AT 16TH ST,,48.716599,-122.49709,1,,,,,0
5772,3172,WB OLD FAIRHAVEN PKWY AT 14TH ST,,48.717766,-122.5004,1,,,,,0
